2867178,Differential Earth Mover's Distance with Its Applications to Visual Tracking.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867187,A Combinatorial Solution for Model-Based Image Segmentation and Real-Time Tracking.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867110,Recognizing Planar Symbols with Severe Perspective Deformation.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867114,A Self-Calibrating Method for Photogeometric Acquisition of 3D Objects.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867174,Single-Image Super-Resolution Using Sparse Regression and Natural Image Prior.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867192,Two-Dimensional Polar Harmonic Transforms for Invariant Image Representation.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867193,Pairwise Costs in Multiclass Perceptrons.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867151,Matching Trajectories between Video Sequences by Exploiting a Sparse Projective Invariant Representation.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867101,Dense Stereo Matching over the Panum Band.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867095,A Generalized Kernel Consensus-Based Robust Estimator.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867152,Bayesian Online Multitask Learning of Gaussian Processes.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867230,Detecting the Number of Clusters in n-Way Probabilistic Clustering.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867202,Keep It Simple with Time: A Reexamination of Probabilistic Topic Detection Models.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867164,Unsupervised Object Segmentation with a Hybrid Graph Model (HGM).,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867239,Linear Regression for Face Recognition.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867205,Stereo Matching with Mumford-Shah Regularization and Occlusion Handling.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867215,L Kernel Classification.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867147,Symmetry Sensitivities of Derivative-of-Gaussian Filters.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867083,Fast Algorithm for Walsh Hadamard Transform on Sliding Windows.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867154,Correction of Spatially Varying Image and Video Motion Blur Using a Hybrid Camera.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867129,A Unified Probabilistic Framework for Spontaneous Facial Action Modeling and Understanding.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867090,Self-Similarity and Points of Interest.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867198,A Variational Approach to Degraded Document Enhancement.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867188,Point Set Registration via Particle Filtering and Stochastic Dynamics.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867209,Coupled Prediction Classification for Robust Visual Tracking.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867216,Kernelized Sorting.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867233,Resolution Enhancement in Multi-Image Stereo.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867226,Visually Inspecting Specular Surfaces: A Generalized Image Capture and Image Description Approach.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867181,Class Conditional Nearest Neighbor for Large Margin Instance Selection.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867170,Linear Sequence-to-Sequence Alignment.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867084,Iris Recognition: On the Segmentation of Degraded Images Acquired in the Visible Wavelength.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867163,Editor's Note.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867125,Spectral Symmetry Analysis.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867155,LSD: A Fast Line Segment Detector with a False Detection Control.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867079,On the Feature Selection Criterion Based on an Approximation of Multidimensional Mutual Information.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867223,Semi-Supervised Classification via Local Spline Regression.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867107,Efficient Multilevel Eigensolvers with Applications to Data Analysis Tasks.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867137,An Information-Theoretic Derivation of Min-Cut-Based Clustering.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2867204,Dynamic Hybrid Algorithms for MAP Inference in Discrete MRFs.,IEEE Trans. Pattern Anal. Mach. Intell.,2010
2870114,PAM: An Efficient and Privacy-Aware Monitoring Framework for Continuously Moving Objects.,IEEE Trans. Knowl. Data Eng.,2010
2870128,Optimization of Linear Recursive Queries in SQL.,IEEE Trans. Knowl. Data Eng.,2010
2870115,A Binary String Approach for Updates in Dynamic Ordered XML Data.,IEEE Trans. Knowl. Data Eng.,2010
2870129,Exploring Correlated Subspaces for Efficient Query Processing in Sparse Databases.,IEEE Trans. Knowl. Data Eng.,2010
2870105,The Impact of Diversity on Online Ensemble Learning in the Presence of Concept Drift.,IEEE Trans. Knowl. Data Eng.,2010
2870131,A Distance Measure Approach to Exploring the Rough Set Boundary Region for Attribute Reduction.,IEEE Trans. Knowl. Data Eng.,2010
2870112,Asking Generalized Queries to Domain Experts to Improve Learning.,IEEE Trans. Knowl. Data Eng.,2010
2870099,Dictionary-Based Compression for Long Time-Series Similarity.,IEEE Trans. Knowl. Data Eng.,2010
2870130,Introduction to the Domain-Driven Data Mining Special Section.,IEEE Trans. Knowl. Data Eng.,2010
2870106,Efficient Algorithm for Localized Support Vector Machine.,IEEE Trans. Knowl. Data Eng.,2010
2870104,Prospective Infectious Disease Outbreak Detection Using Markov Switching Models.,IEEE Trans. Knowl. Data Eng.,2010
2870096,Effectively Indexing the Uncertain Space.,IEEE Trans. Knowl. Data Eng.,2010
2870100,Guest Editors' Introduction: Special Section on Mining Large Uncertain and Probabilistic Databases.,IEEE Trans. Knowl. Data Eng.,2010
2870111,Kernel Discriminant Learning for Ordinal Regression.,IEEE Trans. Knowl. Data Eng.,2010
2870122,Dynamic Dissimilarity Measure for Support-Based Clustering.,IEEE Trans. Knowl. Data Eng.,2010
2870113,Efficient Multidimensional Suppression for K-Anonymity.,IEEE Trans. Knowl. Data Eng.,2010
2870107,Energy- and Latency-Efficient Processing of Full-Text Searches on a Wireless Broadcast Stream.,IEEE Trans. Knowl. Data Eng.,2010
2870136,d-Presence without Complete World Knowledge.,IEEE Trans. Knowl. Data Eng.,2010
2870132,Ensemble Rough Hypercuboid Approach for Classifying Cancers.,IEEE Trans. Knowl. Data Eng.,2010
2870125,Structural and Role-Oriented Web Service Discovery with Taxonomies in OWL-S.,IEEE Trans. Knowl. Data Eng.,2010
2870118,Bridging Domains Using World Wide Knowledge for Transfer Learning.,IEEE Trans. Knowl. Data Eng.,2010
2870119,Knowledge-Based Interactive Postmining of Association Rules Using Ontologies.,IEEE Trans. Knowl. Data Eng.,2010
2870110,A Unified Framework for Providing Recommendations in Social Tagging Systems Based on Ternary Semantic Analysis.,IEEE Trans. Knowl. Data Eng.,2010
2870098,A Configurable Rete-OO Engine for Reasoning with Different Types of Imperfect Information.,IEEE Trans. Knowl. Data Eng.,2010
2870123,Privacy-Preserving Gradient-Descent Methods.,IEEE Trans. Knowl. Data Eng.,2010
2870092,Completely Lazy Learning.,IEEE Trans. Knowl. Data Eng.,2010
2870137,Duplicate-Insensitive Order Statistics Computation over Data Streams.,IEEE Trans. Knowl. Data Eng.,2010
2870133,A General Framework of Time-Variant Bandwidth Allocation in the Data Broadcasting Environment.,IEEE Trans. Knowl. Data Eng.,2010
2870093,Combating the Small Sample Class Imbalance Problem Using Feature Selection.,IEEE Trans. Knowl. Data Eng.,2010
2870124,Automatic Ontology Matching via Upper Ontologies: A Systematic Evaluation.,IEEE Trans. Knowl. Data Eng.,2010
2870116,Mining Predictive k-CNF Expressions.,IEEE Trans. Knowl. Data Eng.,2010
2870102,A Novel Combination of Answer Set Programming with Description Logics for the Semantic Web.,IEEE Trans. Knowl. Data Eng.,2010
2870095,Mining Frequent Subgraph Patterns from Uncertain Graph Data.,IEEE Trans. Knowl. Data Eng.,2010
2870120,Building a Rule-Based Classifierâ€”A Fuzzy-Rough Set Approach.,IEEE Trans. Knowl. Data Eng.,2010
2870134,Filtering Data Streams for Entity-Based Continuous Queries.,IEEE Trans. Knowl. Data Eng.,2010
2870127,Dynamic Wavelet Synopses Management over Sliding Windows in Sensor Networks.,IEEE Trans. Knowl. Data Eng.,2010
2870103,Iso-Map: Energy-Efficient Contour Mapping in Wireless Sensor Networks.,IEEE Trans. Knowl. Data Eng.,2010
2870109,Record Matching over Query Results from Multiple Web Databases.,IEEE Trans. Knowl. Data Eng.,2010
2870094,Clustering Uncertain Data Using Voronoi Diagrams and R-Tree Index.,IEEE Trans. Knowl. Data Eng.,2010
2870101,A Deductive Spreadsheet System for End Users.,IEEE Trans. Knowl. Data Eng.,2010
2870121,Filter-Based Data Partitioning for Training Multiple Classifier Systems.,IEEE Trans. Knowl. Data Eng.,2010
2870117,Closing the Loop in Webpage Understanding.,IEEE Trans. Knowl. Data Eng.,2010
2870126,Learning to Adapt Web Information Extraction Knowledge and Discovering New Attributes via a Bayesian Approach.,IEEE Trans. Knowl. Data Eng.,2010
2870108,Uninterpreted Schema Matching with Embedded Value Mapping under Opaque Column Names and Data Values.,IEEE Trans. Knowl. Data Eng.,2010
2870135,A Nonsupervised Learning Framework of Human Behavior Patterns Based on Sequential Actions.,IEEE Trans. Knowl. Data Eng.,2010
2870097,Heuristic Approaches for the Quartet Method of Hierarchical Clustering.,IEEE Trans. Knowl. Data Eng.,2010
2870151,A Reasoning System of Ternary Projective Relations.,IEEE Trans. Knowl. Data Eng.,2010
2870155,Feature Selection Using f-Information Measures in Fuzzy Approximation Spaces.,IEEE Trans. Knowl. Data Eng.,2010
2870168,Deriving Concept-Based User Profiles from Search Engine Logs.,IEEE Trans. Knowl. Data Eng.,2010
2870170,An Efficient Concept-Based Mining Model for Enhancing Text Clustering.,IEEE Trans. Knowl. Data Eng.,2010
2870165,Probabilistic Reverse Nearest Neighbor Queries on Uncertain Data.,IEEE Trans. Knowl. Data Eng.,2010
2870173,Conic Programming for Multitask Learning.,IEEE Trans. Knowl. Data Eng.,2010
2870141,FiVaTech: Page-Level Web Data Extraction from Template Pages.,IEEE Trans. Knowl. Data Eng.,2010
2870188,Enriching One Taxonomy Using Another.,IEEE Trans. Knowl. Data Eng.,2010
2870167,Superseding Nearest Neighbor Search on Uncertain Spatial Databases.,IEEE Trans. Knowl. Data Eng.,2010
2870142,Beyond Redundancies: A Metric-Invariant Method for Unsupervised Feature Selection.,IEEE Trans. Knowl. Data Eng.,2010
2870152,Constrained Dimensionality Reduction Using a Mixed-Norm Penalty Function with Neural Networks.,IEEE Trans. Knowl. Data Eng.,2010
2870176,A Survey on Transfer Learning.,IEEE Trans. Knowl. Data Eng.,2010
2870189,Continuous Subgraph Pattern Search over Certain and Uncertain Graph Streams.,IEEE Trans. Knowl. Data Eng.,2010
2870148,Domain-Driven Classification Based on Multiple Criteria and Multiple Constraint-Level Programming for Intelligent Credit Scoring.,IEEE Trans. Knowl. Data Eng.,2010
2870178,Adaptive Join Operators for Result Rate Optimization on Streaming Inputs.,IEEE Trans. Knowl. Data Eng.,2010
2870149,Logic-Based Pattern Discovery.,IEEE Trans. Knowl. Data Eng.,2010
2870153,Spectral Anonymization of Data.,IEEE Trans. Knowl. Data Eng.,2010
2870143,A Game Theoretic Approach for Simultaneous Compaction and Equipartitioning of Spatial Data Sets.,IEEE Trans. Knowl. Data Eng.,2010
2870140,Signaling Potential Adverse Drug Reactions from Administrative Health Databases.,IEEE Trans. Knowl. Data Eng.,2010
2870166,P2P Reputation Management Using Distributed Identities and Decentralized Recommendation Chains.,IEEE Trans. Knowl. Data Eng.,2010
2870179,Flexible Frameworks for Actionable Knowledge Discovery.,IEEE Trans. Knowl. Data Eng.,2010
2870194,Adaptive Subspace Symbolization for Content-Based Video Detection.,IEEE Trans. Knowl. Data Eng.,2010
2870187,Histograms and Wavelets on Probabilistic Data.,IEEE Trans. Knowl. Data Eng.,2010
2870182,Projective Distribution of XQuery with Updates.,IEEE Trans. Knowl. Data Eng.,2010
2870197,Defeasible Contextual Reasoning with Arguments in Ambient Intelligence.,IEEE Trans. Knowl. Data Eng.,2010
2870161,Nearest Surrounder Queries.,IEEE Trans. Knowl. Data Eng.,2010
2870158,Guest Editors' Introduction: Rule Representation  Interchange  and Reasoning in Distributed  Heterogeneous Environments.,IEEE Trans. Knowl. Data Eng.,2010
2870147,False Negative Problem of Counting Bloom Filter.,IEEE Trans. Knowl. Data Eng.,2010
2870159,Call for Papers: Cloud Data Management.,IEEE Trans. Knowl. Data Eng.,2010
2870160,Managing Multidimensional Historical Aggregate Data in Unstructured P2P Networks.,IEEE Trans. Knowl. Data Eng.,2010
2870200,An Information-Theoretic Foundation for the Measurement of Discrimination Information.,IEEE Trans. Knowl. Data Eng.,2010
2870172,Closeness: A New Privacy Measure for Data Publishing.,IEEE Trans. Knowl. Data Eng.,2010
2870186,Multimodal Fusion for Video Search Reranking.,IEEE Trans. Knowl. Data Eng.,2010
2870195,Efficient Lazy Evaluation of Rule-Based Programs.,IEEE Trans. Knowl. Data Eng.,2010
2870196,A Guide to the Basic Logic Dialect for Rule Interchange on the Web.,IEEE Trans. Knowl. Data Eng.,2010
2870177,Performance Comparison of the R-Tree and the Quadtree for kNN and Distance Join Queries.,IEEE Trans. Knowl. Data Eng.,2010
2870146,Enhanced Visual Analysis for Cluster Tendency Assessment and Data Partitioning.,IEEE Trans. Knowl. Data Eng.,2010
2870199,From t-Closeness-Like Privacy to Postrandomization via Information Theory.,IEEE Trans. Knowl. Data Eng.,2010
2870156,Incremental Evaluation of Visible Nearest Neighbor Queries.,IEEE Trans. Knowl. Data Eng.,2010
2870145,k-Anonymity in the Presence of External Databases.,IEEE Trans. Knowl. Data Eng.,2010
2870180,Maintaining Recursive Views of Regions and Connectivity in Networks.,IEEE Trans. Knowl. Data Eng.,2010
2870169,Bregman Divergence-Based Regularization for Transfer Subspace Learning.,IEEE Trans. Knowl. Data Eng.,2010
2870138,ViDE: A Vision-Based Approach for Deep Web Data Extraction.,IEEE Trans. Knowl. Data Eng.,2010
2870163,A Rule-Based Trust Negotiation System.,IEEE Trans. Knowl. Data Eng.,2010
2870192,Non-Negative Matrix Factorization for Semisupervised Heterogeneous Data Coclustering.,IEEE Trans. Knowl. Data Eng.,2010
2870185,BinRank: Scaling Dynamic Authority-Based Search Using Materialized Subgraphs.,IEEE Trans. Knowl. Data Eng.,2010
2870157,The Tiled Bitmap Forensic Analysis Algorithm.,IEEE Trans. Knowl. Data Eng.,2010
2870198,Unsupervised Semantic Similarity Computation between Terms Using Web Documents.,IEEE Trans. Knowl. Data Eng.,2010
2870183,Towards an Effective XML Keyword Search.,IEEE Trans. Knowl. Data Eng.,2010
2870174,Incremental and General Evaluation of Reverse Nearest Neighbors.,IEEE Trans. Knowl. Data Eng.,2010
2870139,Parallelizing Itinerary-Based KNN Query Processing in Wireless Sensor Networks.,IEEE Trans. Knowl. Data Eng.,2010
2870175,Probabilistic Topic Models for Learning Terminological Ontologies.,IEEE Trans. Knowl. Data Eng.,2010
2870184,Guest Editor's Introduction to the Special Section on the IEEE International Conference on Data Engineering.,IEEE Trans. Knowl. Data Eng.,2010
2870144,Incremental Maintenance of 2-Hop Labeling of Large Graphs.,IEEE Trans. Knowl. Data Eng.,2010
2870162,Ranked Query Processing in Uncertain Databases.,IEEE Trans. Knowl. Data Eng.,2010
2870190,Personalizing Web Directories with the Aid of Web Usage Data.,IEEE Trans. Knowl. Data Eng.,2010
2870193,Integrated Rule-Based Learning and Inference.,IEEE Trans. Knowl. Data Eng.,2010
2870181,Query Processing Using Distance Oracles for Spatial Networks.,IEEE Trans. Knowl. Data Eng.,2010
2870191,Credibility: How Agents Can Handle Unfair Third-Party Testimonies in Computational Trust Models.,IEEE Trans. Knowl. Data Eng.,2010
2870150,Domain-Driven Data Mining: Challenges and Prospects.,IEEE Trans. Knowl. Data Eng.,2010
2870171,An UpDown Directed Acyclic Graph Approach for Sequential Pattern Mining.,IEEE Trans. Knowl. Data Eng.,2010
2870154,The Context and the SitBAC Models for Privacy Preservationâ€”An Experimental Comparison of Model Comprehension and Synthesis.,IEEE Trans. Knowl. Data Eng.,2010
2870164,Scalable Probabilistic Similarity Ranking in Uncertain Databases.,IEEE Trans. Knowl. Data Eng.,2010
2899092,A probabilistic framework for joint segmentation and tracking.,CVPR,2010
2899063,Multimodal semi-supervised learning for image classification.,CVPR,2010
2898810,Action classification on product manifolds.,CVPR,2010
2899067,SPEC hashing: Similarity preserving algorithm for entropy-based coding.,CVPR,2010
2898766,Exploiting Monge structures in optimum subwindow search.,CVPR,2010
2898855,Multilinear feature extraction and classification of multi-focal images  with applications in nematode taxonomy.,CVPR,2010
2898946,Global Gaussian approach for scene categorization using information geometry.,CVPR,2010
2898776,Supervised translation-invariant sparse coding.,CVPR,2010
2898935,Stratified learning of local anatomical context for lung nodules in CT images.,CVPR,2010
2898925,Self-calibrating photometric stereo.,CVPR,2010
2899056,A novel riemannian framework for shape analysis of 3D objects.,CVPR,2010
2898793,Harmony potentials for joint classification and segmentation.,CVPR,2010
2898939,Multi-cue pedestrian classification with partial occlusion handling.,CVPR,2010
2898957,Lattice Cut - Constructing superpixels using layer constraints.,CVPR,2010
2898874,Image restoration and disparity estimation from an uncalibrated multi-layered image.,CVPR,2010
2899044,Geodesic star convexity for interactive image segmentation.,CVPR,2010
2898978,Part and appearance sharing: Recursive Compositional Models for multi-view.,CVPR,2010
2898829,Robust order-based methods for feature description.,CVPR,2010
2899077,An automatic unsupervised classification of MR images in Alzheimer's disease.,CVPR,2010
2898917,Point-based non-rigid surface registration with accuracy estimation.,CVPR,2010
2898981,Surface stereo with soft segmentation.,CVPR,2010
2898934,YouTubeCat: Learning to categorize wild web videos.,CVPR,2010
2899035,Fast image alignment in the Fourier domain.,CVPR,2010
2899081,A novel Markov random field based deformable model for face recognition.,CVPR,2010
2898879,Rectilinear parsing of architecture in urban environment.,CVPR,2010
2898893,Diffeomorphic sulcal shape analysis for cortical surface registration.,CVPR,2010
2898792,Towards semantic embedding in visual vocabulary.,CVPR,2010
2898911,PROST: Parallel robust online simple tracking.,CVPR,2010
2898859,Real-time vehicle global localisation with a single camera in dense urban areas: Exploitation of coarse 3D city models.,CVPR,2010
2898870,Simultaneous foreground  background  and alpha estimation for image matting.,CVPR,2010
2898781,Group motion segmentation using a Spatio-Temporal Driving Force Model.,CVPR,2010
2898831,Weakly-supervised hashing in kernel space.,CVPR,2010
2898997,Finding image distributions on active curves.,CVPR,2010
2899024,Towards weakly supervised semantic segmentation by means of multiple instance and multitask learning.,CVPR,2010
2898938,Visual recognition and detection under bounded computational resources.,CVPR,2010
2899001,Global optimization for estimating a BRDF with multiple specular lobes.,CVPR,2010
2898961,Large-scale image retrieval with compressed Fisher vectors.,CVPR,2010
2898806,Discriminative clustering for image co-segmentation.,CVPR,2010
2898924,Deconvolutional networks.,CVPR,2010
2899010,Figure-ground segmentation improves handled object recognition in egocentric video.,CVPR,2010
2898920,Robust flash deblurring.,CVPR,2010
2898795,High performance object detection by collaborative learning of Joint Ranking of Granules features.,CVPR,2010
2898796,Multiple dynamic models for tracking the left ventricle of the heart from ultrasound data using particle filters and deep learning architectures.,CVPR,2010
2898933,Multi-target tracking of time-varying spatial patterns.,CVPR,2010
2898817,Object cut: Complex 3D object reconstruction through line drawing separation.,CVPR,2010
2899076,Rapid selection of reliable templates for visual tracking.,CVPR,2010
2898845,Facial point detection using boosted regression and graph models.,CVPR,2010
2899023,Visual recognition using mappings that replicate margins.,CVPR,2010
2898882,Object recognition by discriminative combinations of line segments and ellipses.,CVPR,2010
2898947,Linear view synthesis using a dimensionality gap light field prior.,CVPR,2010
2898832,Sparsity model for robust optical flow estimation at motion discontinuities.,CVPR,2010
2898856,Pareto discriminant analysis.,CVPR,2010
2899082,Two perceptually motivated strategies for shape classification.,CVPR,2010
2898860,Visual object tracking using adaptive correlation filters.,CVPR,2010
2899091,Geo-location estimation from two shadow trajectories.,CVPR,2010
2898960,Abrupt motion tracking via adaptive stochastic approximation Monte Carlo sampling.,CVPR,2010
2898805,Nonparametric Label-to-Region by search.,CVPR,2010
2899055,Learning appearance in virtual scenarios for pedestrian detection.,CVPR,2010
2898973,The chains model for detecting parts by their context.,CVPR,2010
2898903,Generating sharp panoramas from motion-blurred videos.,CVPR,2010
2898818,Manifold blurring mean shift algorithms for manifold denoising.,CVPR,2010
2898752,Exploiting simple hierarchies for unsupervised human behavior analysis.,CVPR,2010
2899064,Latent hierarchical structural learning for object detection.,CVPR,2010
2898881,Upsampling range data in dynamic environments.,CVPR,2010
2898823,Image retrieval via probabilistic hypergraph ranking.,CVPR,2010
2899009,Label propagation in video sequences.,CVPR,2010
2898894,A globally optimal data-driven approach for image distortion estimation.,CVPR,2010
2898919,A shape-driven MRF model for the segmentation of organs in medical images.,CVPR,2010
2898912,Unsupervised discovery of co-occurrence in sparse high dimensional data.,CVPR,2010
2898863,Recovering thin structures via nonlocal-means regularization with application to depth from defocus.,CVPR,2010
2898988,Multi-task warped Gaussian process for personalized age estimation.,CVPR,2010
2898926,ABSORB: Atlas building by Self-Organized Registration and Bundling.,CVPR,2010
2898962,Motion fields to predict play evolution in dynamic sport scenes.,CVPR,2010
2899068,Bimodal gender recognition from face and fingerprint.,CVPR,2010
2898768,Graph cut segmentation with a global constraint: Recovering region distribution via a bound of the Bhattacharyya measure.,CVPR,2010
2898876,Finding dots: Segmentation as popping out regions from boundaries.,CVPR,2010
2898848,Isoperimetric cut on a directed graph.,CVPR,2010
2899002,Dynamic texture recognition based on distributions of spacetime oriented structure.,CVPR,2010
2899017,What is an object?,CVPR,2010
2898983,Use bin-ratio information for category and scene classification.,CVPR,2010
2898871,Cascaded pose regression.,CVPR,2010
2898937,Novel observation model for probabilistic object tracking.,CVPR,2010
2898836,Bidirectional relighting for 3D-aided 2D face recognition.,CVPR,2010
2898899,Dominant orientation templates for real-time detection of texture-less objects.,CVPR,2010
2898968,A Hough transform-based voting framework for action recognition.,CVPR,2010
2898857,Removal of 3D facial expressions: A learning-based approach.,CVPR,2010
2898787,Efficient additive kernels via explicit feature maps.,CVPR,2010
2899033,A spatially varying PSF-based prior for alpha matting.,CVPR,2010
2899042,3D shape scanning with a time-of-flight camera.,CVPR,2010
2898853,Anomaly detection in crowded scenes.,CVPR,2010
2898800,What's going on? Discovering spatio-temporal dependencies in dynamic scenes.,CVPR,2010
2898948,Exploring features in a Bayesian framework for material recognition.,CVPR,2010
2898941,Constrained parametric min-cuts for automatic object segmentation.,CVPR,2010
2898790,Illumination compensation based change detection using order consistency.,CVPR,2010
2898987,Bundled depth-map merging for multi-view stereo.,CVPR,2010
2898866,Non-rigid structure from locally-rigid motion.,CVPR,2010
2898827,Rectifying rolling shutter video from hand-held devices.,CVPR,2010
2898809,Boundary Learning by Optimization with Topological Constraints.,CVPR,2010
2898782,Person re-identification by symmetry-driven accumulation of local features.,CVPR,2010
2898998,Group MRF for fMRI activation detection.,CVPR,2010
2898959,Face recognition based on image sets.,CVPR,2010
2899098,Piecewise planar and non-planar stereo for urban scene reconstruction.,CVPR,2010
2898976,One-shot multi-set non-rigid feature-spatial matching.,CVPR,2010
2899026,Learning to recognize shadows in monochromatic natural images.,CVPR,2010
2899075,Support vector regression for multi-view gait recognition based on local motion feature selection.,CVPR,2010
2898756,Optical flow estimation with adaptive convolution kernel prior on discrete framework.,CVPR,2010
2899041,Geodesic graph cut for interactive image segmentation.,CVPR,2010
2898980,On-line semi-supervised multiple-instance boosting.,CVPR,2010
2898873,Adaptive linear predictors for real-time tracking.,CVPR,2010
2898914,Data fusion through cross-modality metric learning using similarity-sensitive hashing.,CVPR,2010
2899069,Adaptive pose priors for pictorial structures.,CVPR,2010
2899058,Analysis of light transport in scattering media.,CVPR,2010
2898815,Polynomial shape from shading.,CVPR,2010
2899094,Efficient hierarchical graph-based video segmentation.,CVPR,2010
2898884,Robust RVM regression using sparse outlier model.,CVPR,2010
2898971,Efficient histogram-based sliding window.,CVPR,2010
2898902,Variational segmentation of elongated volumetric structures.,CVPR,2010
2898905,Improving web image search results using query-relative classifiers.,CVPR,2010
2898954,Exploring facial expressions with compositional features.,CVPR,2010
2898891,Semi-supervised hashing for scalable image retrieval.,CVPR,2010
2898932,The multiscale competitive code via sparse representation for palmprint verification.,CVPR,2010
2898760,On the design of robust classifiers for computer vision.,CVPR,2010
2899018,Randomized hybrid linear modeling by local best-fit flats.,CVPR,2010
2898833,Discriminative K-SVD for dictionary learning in face recognition.,CVPR,2010
2899051,Real time motion capture using a single time-of-flight camera.,CVPR,2010
2898767,A theory of plenoptic multiplexing.,CVPR,2010
2899087,3D curve sketch: Flexible curve-based stereo reconstruction and calibration.,CVPR,2010
2898950,Co-clustering of image segments using convex optimization applied to EM neuronal reconstruction.,CVPR,2010
2898923,Monocular 3D pose estimation and tracking by detection.,CVPR,2010
2899019,Disambiguating visual relations using loop constraints.,CVPR,2010
2898995,Generalized simultaneous registration and segmentation.,CVPR,2010
2898967,An eye for an eye: A single camera gaze-replacement method.,CVPR,2010
2898812,Learning full pairwise affinities for spectral segmentation.,CVPR,2010
2898887,Linked edges as stable region boundaries.,CVPR,2010
2898865,Efficient extraction of human motion volumes by tracking.,CVPR,2010
2898779,A game-theoretic approach to fine surface registration without initial motion estimation.,CVPR,2010
2898872,Bayes optimal kernel discriminant analysis.,CVPR,2010
2899097,Optimal HDR reconstruction with linear digital cameras.,CVPR,2010
2898794,Egomotion using assorted features.,CVPR,2010
2899008,Warp propagation for video resizing.,CVPR,2010
2898990,Visual event recognition in videos by learning from web data.,CVPR,2010
2898858,A framework for ultra high resolution 3D imaging.,CVPR,2010
2898797,Spike train driven dynamical models for human actions.,CVPR,2010
2899028,Learning a hierarchy of discriminative space-time neighborhood features for human action recognition.,CVPR,2010
2898854,Ink-bleed reduction using functional minimization.,CVPR,2010
2899057,Multi-structure model selection via kernel optimisation.,CVPR,2010
2898808,Authority-shift clustering: Hierarchical clustering by authority seeking on graphs.,CVPR,2010
2899025,Anatomical parts-based regression using non-negative matrix factorization.,CVPR,2010
2898972,Factorization towards a classifier.,CVPR,2010
2899013,On growth and formlets: Sparse multi-scale coding of planar shape.,CVPR,2010
2898847,Multilinear pose and body shape estimation of dressed subjects from image sets.,CVPR,2010
2898830,Locality-constrained Linear Coding for image classification.,CVPR,2010
2898757,SVM for edge-preserving filtering.,CVPR,2010
2899031,Visual tracking via weakly supervised learning from multiple imperfect oracles.,CVPR,2010
2898770,Multi-view object class detection with a 3D geometric model.,CVPR,2010
2899052,Spatial-bag-of-features.,CVPR,2010
2898931,Estimating satellite attitude from pushbroom sensors.,CVPR,2010
2898883,Context-aware saliency detection.,CVPR,2010
2898913,Live dense reconstruction with a single moving camera.,CVPR,2010
2898755,The Twenty-Third IEEE Conference on Computer Vision and Pattern Recognition  CVPR 2010  San Francisco  CA  USA  13-18 June 2010,CVPR,2010
2899040,Collect-cut: Segmentation with top-down cues discovered in multi-object images.,CVPR,2010
2898761,DARTs: Efficient scale-space extraction of DAISY keypoints.,CVPR,2010
2899070,Refinement of digital elevation models from shadowing cues.,CVPR,2010
2898780,Localizing non-overlapping surveillance cameras under the L-Infinity norm.,CVPR,2010
2898825,Motion detail preserving optical flow estimation.,CVPR,2010
2898821,An efficient divide-and-conquer cascade for nonlinear object detection.,CVPR,2010
2898878,Super resolution using edge prior and single image detail synthesis.,CVPR,2010
2898816,Removing rolling shutter wobble.,CVPR,2010
